disease_id	disease_name	disease_source
Orpha_98767	Spinocerebellar_ataxia_type_11	Orphapacket
Orpha_98768	Spinocerebellar_ataxia_type_13	Orphapacket
Orpha_98769	Spinocerebellar_ataxia_type_15/16	Orphapacket
Orpha_98771	Spinocerebellar_ataxia_type_18	Orphapacket
Orpha_98772	Spinocerebellar_ataxia_type_19/22	Orphapacket
Orpha_98773	Spinocerebellar_ataxia_type_21	Orphapacket
Orpha_98784	Sleep-related_hypermotor_epilepsy	Orphapacket
Orpha_98791	Alpha-thalassemia-intellectual_disability_syndrome_linked_to_chromosome_16	Orphapacket
Orpha_98794	Angelman_syndrome_due_to_maternal_15q11q13_deletion	Orphapacket
Orpha_98795	Angelman_syndrome_due_to_paternal_uniparental_disomy_of_chromosome_15	Orphapacket
Orpha_988	Tibial_hemimelia-polysyndactyly-triphalangeal_thumb_syndrome	Orphapacket
Orpha_98805	Primary_dystonia,_DYT4_type	Orphapacket
Orpha_98806	Primary_dystonia,_DYT6_type	Orphapacket
Orpha_98807	Primary_dystonia,_DYT13_type	Orphapacket
Orpha_98808	Autosomal_dominant_dopa-responsive_dystonia	Orphapacket
Orpha_98809	Paroxysmal_kinesigenic_dyskinesia	Orphapacket
Orpha_98810	Paroxysmal_non-kinesigenic_dyskinesia	Orphapacket
Orpha_98811	Paroxysmal_exertion-induced_dyskinesia	Orphapacket
Orpha_98813	Hypohidrotic_ectodermal_dysplasia_with_immunodeficiency	Orphapacket
Orpha_98818	Landau-Kleffner_syndrome	Orphapacket
Orpha_98820	Familial_focal_epilepsy_with_variable_foci	Orphapacket
Orpha_98826	Myelodysplastic_neoplasm_with_low_blasts	Orphapacket
Orpha_98849	Systemic_mastocytosis_with_associated_hematologic_neoplasm	Orphapacket
Orpha_98850	Aggressive_systemic_mastocytosis	Orphapacket
Orpha_98853	Autosomal_dominant_Emery-Dreifuss_muscular_dystrophy	Orphapacket
Orpha_98855	Autosomal_recessive_Emery-Dreifuss_muscular_dystrophy	Orphapacket
Orpha_98856	Charcot-Marie-Tooth_disease_type_2B1	Orphapacket
Orpha_98863	X-linked_Emery-Dreifuss_muscular_dystrophy	Orphapacket
Orpha_98870	Congenital_dyserythropoietic_anemia_type_III	Orphapacket
Orpha_98880	Familial_afibrinogenemia	Orphapacket
Orpha_98881	Familial_dysfibrinogenemia	Orphapacket
Orpha_98889	Bilateral_perisylvian_polymicrogyria	Orphapacket
Orpha_98890	Early-onset_X-linked_optic_atrophy	Orphapacket
Orpha_98892	Periventricular_nodular_heterotopia	Orphapacket
Orpha_98895	Becker_muscular_dystrophy	Orphapacket
Orpha_98896	Duchenne_muscular_dystrophy	Orphapacket
Orpha_98897	Oculopharyngodistal_myopathy	Orphapacket
Orpha_98902	Amish_nemaline_myopathy	Orphapacket
Orpha_98905	Congenital_multicore_myopathy_with_external_ophthalmoplegia	Orphapacket
Orpha_98907	Neutral_lipid_storage_disease_with_ichthyosis	Orphapacket
Orpha_98908	Neutral_lipid_storage_disease_with_myopathy	Orphapacket
Orpha_98909	Desminopathy	Orphapacket
Orpha_98911	Distal_myotilinopathy	Orphapacket
Orpha_98912	Late-onset_distal_myopathy,_Markesbery-Griggs_type	Orphapacket
Orpha_98913	Postsynaptic_congenital_myasthenic_syndromes	Orphapacket
Orpha_98914	Presynaptic_congenital_myasthenic_syndromes	Orphapacket
Orpha_98915	Synaptic_congenital_myasthenic_syndromes	Orphapacket
Orpha_98916	Acute_inflammatory_demyelinating_polyradiculoneuropathy	Orphapacket
Orpha_98933	Multiple_system_atrophy,_parkinsonian_type	Orphapacket
Orpha_98934	Huntington_disease-like_2	Orphapacket
Orpha_98957	Gelatinous_drop-like_corneal_dystrophy	Orphapacket
Orpha_98960	Thiel-Behnke_corneal_dystrophy	Orphapacket
Orpha_98962	Granular_corneal_dystrophy_type_I	Orphapacket
Orpha_98963	Granular_corneal_dystrophy_type_II	Orphapacket
Orpha_98964	Lattice_corneal_dystrophy_type_I	Orphapacket
Orpha_98969	Macular_corneal_dystrophy	Orphapacket
Orpha_98973	Posterior_polymorphous_corneal_dystrophy	Orphapacket
Orpha_98974	Fuchs_endothelial_corneal_dystrophy	Orphapacket
Orpha_98976	Congenital_glaucoma	Orphapacket
Orpha_98977	Juvenile_glaucoma	Orphapacket
Orpha_990	Agnathia-holoprosencephaly-situs_inversus_syndrome	Orphapacket
Orpha_99000	Adult-onset_foveomacular_vitelliform_dystrophy	Orphapacket
Orpha_99013	Spastic_paraplegia_type_7	Orphapacket
Orpha_99014	X-linked_Charcot-Marie-Tooth_disease_type_5	Orphapacket
Orpha_99015	Spastic_paraplegia_type_2	Orphapacket
Orpha_99027	Adult-onset_autosomal_dominant_leukodystrophy	Orphapacket
Orpha_99103	Atrial_septal_defect,_ostium_secundum_type	Orphapacket
Orpha_99105	Atrial_septal_defect,_sinus_venosus_type	Orphapacket
Orpha_99106	Atrial_septal_defect,_ostium_primum_type	Orphapacket
Orpha_994	Fetal_akinesia_deformation_sequence	Orphapacket
Orpha_99429	Complete_androgen_insensitivity_syndrome	Orphapacket
Orpha_99646	Metaphyseal_chondromatosis_with_D-2-hydroxyglutaric_aciduria	Orphapacket
Orpha_99657	Primary_dystonia,_DYT2_type	Orphapacket
Orpha_99725	Pituitary_gigantism	Orphapacket
Orpha_99734	Myotonia_fluctuans	Orphapacket
Orpha_99735	Myotonia_permanens	Orphapacket
Orpha_99736	Acetazolamide-responsive_myotonia	Orphapacket
Orpha_99742	Amish_lethal_microcephaly	Orphapacket
Orpha_99771	Bifid_uvula	Orphapacket
Orpha_99772	Cleft_velum	Orphapacket
Orpha_99798	Oligodontia	Orphapacket
Orpha_99802	Hemimegalencephaly	Orphapacket
Orpha_99803	Haddad_syndrome	Orphapacket
Orpha_99811	Neuronal_intestinal_pseudoobstruction	Orphapacket
Orpha_99812	LIG4_syndrome	Orphapacket
Orpha_99819	Familial_gestational_hyperthyroidism	Orphapacket
Orpha_99832	Resistance_to_thyrotropin-releasing_hormone_syndrome	Orphapacket
Orpha_99843	Leukocyte_adhesion_deficiency_type_II	Orphapacket
Orpha_99845	Genetic_recurrent_myoglobinuria	Orphapacket
Orpha_99852	Ravine_syndrome	Orphapacket
Orpha_99879	Familial_isolated_hyperparathyroidism	Orphapacket
Orpha_99880	Hyperparathyroidism-jaw_tumor_syndrome	Orphapacket
Orpha_99885	Isolated_permanent_neonatal_diabetes_mellitus	Orphapacket
Orpha_99886	Transient_neonatal_diabetes_mellitus	Orphapacket
Orpha_99901	Acyl-CoA_dehydrogenase_9_deficiency	Orphapacket
Orpha_99939	Autosomal_dominant_Charcot-Marie-Tooth_disease_type_2E	Orphapacket
Orpha_99940	Autosomal_dominant_Charcot-Marie-Tooth_disease_type_2F	Orphapacket
Orpha_99944	Autosomal_dominant_Charcot-Marie-Tooth_disease_type_2K	Orphapacket
Orpha_99947	Autosomal_dominant_Charcot-Marie-Tooth_disease_type_2A2	Orphapacket
Orpha_99948	Charcot-Marie-Tooth_disease_type_4A	Orphapacket
Orpha_99949	Charcot-Marie-Tooth_disease_type_4C	Orphapacket
Orpha_99950	Charcot-Marie-Tooth_disease_type_4D	Orphapacket
Orpha_99953	Charcot-Marie-Tooth_disease_type_4G	Orphapacket
Orpha_99956	Charcot-Marie-Tooth_disease_type_4B2	Orphapacket
Orpha_99966	Atypical_teratoid_rhabdoid_tumor	Orphapacket
Orpha_99967	Myxoid/round_cell_liposarcoma	Orphapacket
Orpha_99971	Well-differentiated_liposarcoma	Orphapacket
Orpha_99977	Squamous_cell_carcinoma_of_the_esophagus	Orphapacket
