disease_id	gene_symbol	gene_weight	evidence_source
Orpha_459033	PNKP	1	Orphapacket_gene_mapping
Orpha_459056	MAG	1	Orphapacket_gene_mapping
Orpha_459061	DPH1	1	Orphapacket_gene_mapping
Orpha_459061	DPH2	1	Orphapacket_gene_mapping
Orpha_459070	RPL10	1	Orphapacket_gene_mapping
Orpha_46	ADSL	1	Orphapacket_gene_mapping
Orpha_46059	SC5D	1	Orphapacket_gene_mapping
Orpha_461	FLG	0.4	Orphapacket_gene_mapping
Orpha_461	STS	1	Orphapacket_gene_mapping
Orpha_46348	SCN9A	1	Orphapacket_gene_mapping
Orpha_464	IKBKG	1	Orphapacket_gene_mapping
Orpha_464282	HACE1	1	Orphapacket_gene_mapping
Orpha_464288	PRMT7	1	Orphapacket_gene_mapping
Orpha_464311	DYRK1A	1	Orphapacket_gene_mapping
Orpha_464440	COL6A3	1	Orphapacket_gene_mapping
Orpha_464738	MED25	1	Orphapacket_gene_mapping
Orpha_465	SERPINE1	1	Orphapacket_gene_mapping
Orpha_46532	HBB	1	Orphapacket_gene_mapping
Orpha_46532	HBG1	1	Orphapacket_gene_mapping
Orpha_46532	HBG2	1	Orphapacket_gene_mapping
Orpha_46532	KLF1	1	Orphapacket_gene_mapping
Orpha_465508	HFE	1	Orphapacket_gene_mapping
Orpha_465508	BMP6	1	Orphapacket_gene_mapping
Orpha_466	PRNP	1	Orphapacket_gene_mapping
Orpha_46627	TFAP2B	1	Orphapacket_gene_mapping
Orpha_466650	RYR1	0.6	Orphapacket_gene_mapping
Orpha_466688	FRMD4A	1	Orphapacket_gene_mapping
Orpha_466722	FARS2	1	Orphapacket_gene_mapping
Orpha_466768	MORC2	1	Orphapacket_gene_mapping
Orpha_466791	NONO	1	Orphapacket_gene_mapping
Orpha_466794	SCYL1	1	Orphapacket_gene_mapping
Orpha_466926	EXT2	1	Orphapacket_gene_mapping
Orpha_466934	VPS11	1	Orphapacket_gene_mapping
Orpha_466950	WAC	1	Orphapacket_gene_mapping
Orpha_467166	TUBA1A	1	Orphapacket_gene_mapping
Orpha_467166	TUBB2B	1	Orphapacket_gene_mapping
Orpha_467166	TUBB3	1	Orphapacket_gene_mapping
Orpha_468620	DEAF1	1	Orphapacket_gene_mapping
Orpha_468631	RTTN	1	Orphapacket_gene_mapping
Orpha_468661	IBA57	1	Orphapacket_gene_mapping
Orpha_468678	POGZ	1	Orphapacket_gene_mapping
Orpha_468699	SLC39A8	1	Orphapacket_gene_mapping
Orpha_468726	FMO3	1	Orphapacket_gene_mapping
Orpha_469	ALDOB	1	Orphapacket_gene_mapping
Orpha_47	BTK	1	Orphapacket_gene_mapping
Orpha_470	SLC7A7	1	Orphapacket_gene_mapping
Orpha_47045	NLRP3	1	Orphapacket_gene_mapping
Orpha_474	KIAA0753	1	Orphapacket_gene_mapping
Orpha_474	DYNC2LI1	1	Orphapacket_gene_mapping
Orpha_474	IFT80	1	Orphapacket_gene_mapping
Orpha_474	DYNC2H1	1	Orphapacket_gene_mapping
Orpha_474	TTC21B	1	Orphapacket_gene_mapping
Orpha_474	WDR19	1	Orphapacket_gene_mapping
Orpha_474	IFT140	1	Orphapacket_gene_mapping
Orpha_474	DYNC2I1	1	Orphapacket_gene_mapping
Orpha_474	IFT172	1	Orphapacket_gene_mapping
Orpha_474	DYNC2I2	1	Orphapacket_gene_mapping
Orpha_474	CEP120	1	Orphapacket_gene_mapping
Orpha_475	CEP120	1	Orphapacket_gene_mapping
Orpha_475	PIBF1	1	Orphapacket_gene_mapping
Orpha_475	OFD1	1	Orphapacket_gene_mapping
Orpha_475	TCTN3	1	Orphapacket_gene_mapping
Orpha_475	PDE6D	1	Orphapacket_gene_mapping
Orpha_475	KIAA0753	1	Orphapacket_gene_mapping
Orpha_475	IFT74	1	Orphapacket_gene_mapping
Orpha_475	B9D2	1	Orphapacket_gene_mapping
Orpha_475	TCTN2	1	Orphapacket_gene_mapping
Orpha_475	AHI1	1	Orphapacket_gene_mapping
Orpha_475	TMEM67	1	Orphapacket_gene_mapping
Orpha_475	MKS1	1	Orphapacket_gene_mapping
Orpha_475	ARL13B	1	Orphapacket_gene_mapping
Orpha_475	INPP5E	1	Orphapacket_gene_mapping
Orpha_475	TCTN1	1	Orphapacket_gene_mapping
Orpha_475	B9D1	1	Orphapacket_gene_mapping
Orpha_475	TMEM237	1	Orphapacket_gene_mapping
Orpha_475	CEP41	1	Orphapacket_gene_mapping
Orpha_475	CPLANE1	1	Orphapacket_gene_mapping
Orpha_475	CSPP1	1	Orphapacket_gene_mapping
Orpha_475	KIAA0586	1	Orphapacket_gene_mapping
Orpha_475	CEP104	1	Orphapacket_gene_mapping
Orpha_475	KATNIP	1	Orphapacket_gene_mapping
Orpha_475	SUFU	1	Orphapacket_gene_mapping
Orpha_475	ARMC9	1	Orphapacket_gene_mapping
Orpha_475	CBY1	1	Orphapacket_gene_mapping
Orpha_475	HYLS1	1	Orphapacket_gene_mapping
Orpha_475	TOGARAM1	1	Orphapacket_gene_mapping
Orpha_475	TMEM218	1	Orphapacket_gene_mapping
Orpha_475	ARL3	1	Orphapacket_gene_mapping
Orpha_476126	TRIO	1	Orphapacket_gene_mapping
Orpha_477	GJB2	1	Orphapacket_gene_mapping
Orpha_477	GJB6	1	Orphapacket_gene_mapping
Orpha_477673	GPT2	1	Orphapacket_gene_mapping
Orpha_477774	CARS2	1	Orphapacket_gene_mapping
Orpha_477814	DIAPH1	1	Orphapacket_gene_mapping
Orpha_477817	RAI1	0.2	Orphapacket_gene_mapping
Orpha_477993	KDM1A	1	Orphapacket_gene_mapping
Orpha_478	CCDC141	1	Orphapacket_gene_mapping
Orpha_478	PROK2	1	Orphapacket_gene_mapping
Orpha_478	PROKR2	1	Orphapacket_gene_mapping
Orpha_478	CHD7	1	Orphapacket_gene_mapping
Orpha_478	SOX10	1	Orphapacket_gene_mapping
Orpha_478	FGFR1	1	Orphapacket_gene_mapping
Orpha_478	HESX1	1	Orphapacket_gene_mapping
Orpha_478	ANOS1	1	Orphapacket_gene_mapping
Orpha_478	FGF8	1	Orphapacket_gene_mapping
Orpha_478	WDR11	1	Orphapacket_gene_mapping
Orpha_478	HS6ST1	1	Orphapacket_gene_mapping
Orpha_478	SEMA3A	1	Orphapacket_gene_mapping
Orpha_478	IL17RD	1	Orphapacket_gene_mapping
Orpha_478	FGF17	1	Orphapacket_gene_mapping
Orpha_478	DUSP6	1	Orphapacket_gene_mapping
Orpha_478	SPRY4	1	Orphapacket_gene_mapping
Orpha_478	FLRT3	1	Orphapacket_gene_mapping
Orpha_478	FEZF1	1	Orphapacket_gene_mapping
Orpha_478	DCC	1	Orphapacket_gene_mapping
Orpha_478	NDNF	1	Orphapacket_gene_mapping
Orpha_478	TACR3	1	Orphapacket_gene_mapping
Orpha_478	CCDC141	0.6	Orphapacket_gene_mapping
Orpha_478029	TXN2	1	Orphapacket_gene_mapping
Orpha_48	ADGRG2	1	Orphapacket_gene_mapping
Orpha_48	CFTR	1	Orphapacket_gene_mapping
Orpha_480	RRM2B	1	Orphapacket_gene_mapping
Orpha_480536	MSH3	1	Orphapacket_gene_mapping
Orpha_480864	TANGO2	1	Orphapacket_gene_mapping
Orpha_480880	USP9X	1	Orphapacket_gene_mapping
Orpha_480898	EMC1	1	Orphapacket_gene_mapping
Orpha_480907	TAF1	1	Orphapacket_gene_mapping
Orpha_481	AR	1	Orphapacket_gene_mapping
Orpha_481152	PYCR2	1	Orphapacket_gene_mapping
Orpha_482601	ADSS1	1	Orphapacket_gene_mapping
Orpha_48431	CTDP1	1	Orphapacket_gene_mapping
Orpha_485	COL2A1	1	Orphapacket_gene_mapping
Orpha_485350	CLCN4	1	Orphapacket_gene_mapping
Orpha_485421	MFF	1	Orphapacket_gene_mapping
Orpha_486	TCIRG1	1	Orphapacket_gene_mapping
Orpha_486	ELANE	1	Orphapacket_gene_mapping
Orpha_486	GFI1	1	Orphapacket_gene_mapping
Orpha_486	CLPB	1	Orphapacket_gene_mapping
Orpha_486	SRP19	1	Orphapacket_gene_mapping
Orpha_486815	TRIP4	1	Orphapacket_gene_mapping
Orpha_487796	CDC42	1	Orphapacket_gene_mapping
Orpha_487825	TBL1XR1	1	Orphapacket_gene_mapping
Orpha_48818	CP	1	Orphapacket_gene_mapping
Orpha_488191	TLE6	1	Orphapacket_gene_mapping
Orpha_488191	WEE2	1	Orphapacket_gene_mapping
Orpha_488191	PANX1	1	Orphapacket_gene_mapping
Orpha_488191	PATL2	1	Orphapacket_gene_mapping
Orpha_488191	TUBB8	1	Orphapacket_gene_mapping
Orpha_488232	MAP3K20	1	Orphapacket_gene_mapping
Orpha_488333	HARS1	1	Orphapacket_gene_mapping
Orpha_488437	SIX2	0.2	Orphapacket_gene_mapping
Orpha_488594	CAPN1	1	Orphapacket_gene_mapping
Orpha_488613	GNB1	1	Orphapacket_gene_mapping
Orpha_488618	TKT	1	Orphapacket_gene_mapping
Orpha_488627	PUS3	1	Orphapacket_gene_mapping
Orpha_488632	TBCK	1	Orphapacket_gene_mapping
Orpha_488635	PIGG	1	Orphapacket_gene_mapping
Orpha_488642	TELO2	1	Orphapacket_gene_mapping
Orpha_488650	CAV3	1	Orphapacket_gene_mapping
Orpha_49382	PDE6C	1	Orphapacket_gene_mapping
Orpha_49382	CNGA3	1	Orphapacket_gene_mapping
Orpha_49382	CNGB3	1	Orphapacket_gene_mapping
Orpha_49382	PDE6H	1	Orphapacket_gene_mapping
Orpha_49382	GNAT2	1	Orphapacket_gene_mapping
Orpha_49382	ATF6	1	Orphapacket_gene_mapping
Orpha_494	GJB2	1	Orphapacket_gene_mapping
Orpha_494344	RERE	1	Orphapacket_gene_mapping
Orpha_494444	DIAPH1	1	Orphapacket_gene_mapping
Orpha_494526	PDE10A	1	Orphapacket_gene_mapping
Orpha_494541	PDE10A	1	Orphapacket_gene_mapping
Orpha_495818	LMX1B	0.2	Orphapacket_gene_mapping
Orpha_495818	STXBP1	0.2	Orphapacket_gene_mapping
Orpha_495875	MAB21L1	1	Orphapacket_gene_mapping
Orpha_496641	TBCD	1	Orphapacket_gene_mapping
Orpha_496689	KY	1	Orphapacket_gene_mapping
Orpha_496756	TBCE	1	Orphapacket_gene_mapping
Orpha_496790	ATAD3A	1	Orphapacket_gene_mapping
Orpha_497764	MME	1	Orphapacket_gene_mapping
Orpha_49827	SLC19A2	1	Orphapacket_gene_mapping
Orpha_5	HADHA	1	Orphapacket_gene_mapping
Orpha_500	PTPN11	1	Orphapacket_gene_mapping
Orpha_500	BRAF	1	Orphapacket_gene_mapping
Orpha_500	RAF1	1	Orphapacket_gene_mapping
Orpha_500055	USP7	0.2	Orphapacket_gene_mapping
Orpha_500095	FIBP	1	Orphapacket_gene_mapping
Orpha_500144	TRAPPC12	1	Orphapacket_gene_mapping
Orpha_500150	SON	1	Orphapacket_gene_mapping
Orpha_500159	RAC1	1	Orphapacket_gene_mapping
Orpha_500166	SIN3A	1	Orphapacket_gene_mapping
Orpha_500166	SIN3B	1	Orphapacket_gene_mapping
Orpha_500180	UBTF	1	Orphapacket_gene_mapping
Orpha_500533	STRADA	1	Orphapacket_gene_mapping
Orpha_500545	NACC1	1	Orphapacket_gene_mapping
Orpha_501	EPM2A	1	Orphapacket_gene_mapping
Orpha_501	NHLRC1	1	Orphapacket_gene_mapping
Orpha_502	RAD21	0.2	Orphapacket_gene_mapping
Orpha_502	TRPS1	0.2	Orphapacket_gene_mapping
Orpha_502	EXT1	0.2	Orphapacket_gene_mapping
Orpha_502423	MSTO1	1	Orphapacket_gene_mapping
Orpha_502430	ZNF462	1	Orphapacket_gene_mapping
Orpha_502434	STAG1	1	Orphapacket_gene_mapping
Orpha_50251	BAP1	1	Orphapacket_gene_mapping
Orpha_503	FLNB	1	Orphapacket_gene_mapping
Orpha_504476	RFC1	1	Orphapacket_gene_mapping
Orpha_505	HLA-DRA	0.6	Orphapacket_gene_mapping
Orpha_505216	TIMM50	1	Orphapacket_gene_mapping
Orpha_505237	OTUD6B	1	Orphapacket_gene_mapping
Orpha_505248	VPS33A	1	Orphapacket_gene_mapping
Orpha_505652	CDKL5	1	Orphapacket_gene_mapping
Orpha_506	IARS2	1	Orphapacket_gene_mapping
Orpha_506353	SELENOI	1	Orphapacket_gene_mapping
Orpha_506358	YY1	1	Orphapacket_gene_mapping
Orpha_508	INSR	1	Orphapacket_gene_mapping
Orpha_508093	MECR	1	Orphapacket_gene_mapping
Orpha_50814	SEC23A	1	Orphapacket_gene_mapping
Orpha_508488	PUF60	0.2	Orphapacket_gene_mapping
Orpha_508498	PUF60	1	Orphapacket_gene_mapping
Orpha_508533	EXTL3	1	Orphapacket_gene_mapping
Orpha_508542	MYSM1	1	Orphapacket_gene_mapping
Orpha_50942	DSP	1	Orphapacket_gene_mapping
Orpha_50942	KRT1	1	Orphapacket_gene_mapping
Orpha_50942	DSG1	1	Orphapacket_gene_mapping
Orpha_50943	CTSB	0.2	Orphapacket_gene_mapping
Orpha_50944	WNT10A	1	Orphapacket_gene_mapping
Orpha_50945	PTH1R	1	Orphapacket_gene_mapping
Orpha_51	LSM11	1	Orphapacket_gene_mapping
Orpha_51	RNU7-1	1	Orphapacket_gene_mapping
Orpha_51	SAMHD1	1	Orphapacket_gene_mapping
Orpha_51	RNASEH2A	1	Orphapacket_gene_mapping
Orpha_51	RNASEH2B	1	Orphapacket_gene_mapping
Orpha_51	RNASEH2C	1	Orphapacket_gene_mapping
Orpha_51	ADAR	1	Orphapacket_gene_mapping
Orpha_51	TREX1	1	Orphapacket_gene_mapping
Orpha_51	IFIH1	1	Orphapacket_gene_mapping
Orpha_510	HPRT1	1	Orphapacket_gene_mapping
Orpha_51083	SLC4A3	1	Orphapacket_gene_mapping
Orpha_51083	KCNJ2	1	Orphapacket_gene_mapping
Orpha_51083	KCNH2	1	Orphapacket_gene_mapping
Orpha_51083	KCNQ1	1	Orphapacket_gene_mapping
Orpha_51083	CACNA2D1	1	Orphapacket_gene_mapping
Orpha_51188	ETHE1	1	Orphapacket_gene_mapping
Orpha_51208	FTCD	1	Orphapacket_gene_mapping
Orpha_512260	RNU12	1	Orphapacket_gene_mapping
Orpha_513436	ATP13A2	1	Orphapacket_gene_mapping
Orpha_513456	WDR26	1	Orphapacket_gene_mapping
Orpha_51608	ABCC6	1	Orphapacket_gene_mapping
Orpha_51608	ENPP1	1	Orphapacket_gene_mapping
Orpha_51636	CXCR4	1	Orphapacket_gene_mapping
Orpha_520	PML	0.2	Orphapacket_gene_mapping
Orpha_520	PRKAR1A	0.2	Orphapacket_gene_mapping
Orpha_520	RARA	0.2	Orphapacket_gene_mapping
Orpha_520	STAT5B	0.2	Orphapacket_gene_mapping
Orpha_520	FIP1L1	0.2	Orphapacket_gene_mapping
Orpha_520	NPM1	0.2	Orphapacket_gene_mapping
Orpha_520	NABP1	0.2	Orphapacket_gene_mapping
Orpha_520	ZBTB16	0.2	Orphapacket_gene_mapping
Orpha_520	NUMA1	0.2	Orphapacket_gene_mapping
Orpha_520	TBL1XR1	0.2	Orphapacket_gene_mapping
Orpha_520	IRF2BP2	0.2	Orphapacket_gene_mapping
Orpha_520	STAT3	0.2	Orphapacket_gene_mapping
Orpha_520	BCOR	0.2	Orphapacket_gene_mapping
Orpha_52022	ALX4	0.2	Orphapacket_gene_mapping
Orpha_52022	EXT2	0.2	Orphapacket_gene_mapping
Orpha_52022	PHF21A	0.2	Orphapacket_gene_mapping
Orpha_52055	IGBP1	1	Orphapacket_gene_mapping
Orpha_521	BCR	0.2	Orphapacket_gene_mapping
Orpha_521	ABL1	0.2	Orphapacket_gene_mapping
Orpha_521258	STAG2	0.2	Orphapacket_gene_mapping
Orpha_521390	KIDINS220	1	Orphapacket_gene_mapping
Orpha_521406	SLC39A14	1	Orphapacket_gene_mapping
Orpha_521411	SCO2	1	Orphapacket_gene_mapping
Orpha_521426	PLAA	1	Orphapacket_gene_mapping
Orpha_521445	ADAMTSL1	1	Orphapacket_gene_mapping
Orpha_522077	SYT1	1	Orphapacket_gene_mapping
Orpha_523	FH	1	Orphapacket_gene_mapping
Orpha_52368	TIMM8A	1	Orphapacket_gene_mapping
Orpha_524	MDM2	0.4	Orphapacket_gene_mapping
Orpha_524	TP53	1	Orphapacket_gene_mapping
Orpha_52416	CCND1	1	Orphapacket_gene_mapping
Orpha_52416	ATM	1	Orphapacket_gene_mapping
Orpha_52416	IGH	1	Orphapacket_gene_mapping
Orpha_52417	MALT1	0.2	Orphapacket_gene_mapping
Orpha_52417	BIRC3	0.2	Orphapacket_gene_mapping
Orpha_52417	IGH	0.2	Orphapacket_gene_mapping
Orpha_52417	FOXP1	0.2	Orphapacket_gene_mapping
Orpha_52417	BCL10	0.2	Orphapacket_gene_mapping
Orpha_52427	PRPH2	1	Orphapacket_gene_mapping
Orpha_52427	RLBP1	1	Orphapacket_gene_mapping
Orpha_52429	EYA1	1	Orphapacket_gene_mapping
Orpha_52429	SIX1	1	Orphapacket_gene_mapping
Orpha_52430	VCP	1	Orphapacket_gene_mapping
Orpha_52430	HNRNPA2B1	1	Orphapacket_gene_mapping
Orpha_52430	HNRNPA1	1	Orphapacket_gene_mapping
Orpha_52503	SLC6A8	1	Orphapacket_gene_mapping
Orpha_526	SCNN1B	1	Orphapacket_gene_mapping
Orpha_526	SCNN1G	1	Orphapacket_gene_mapping
Orpha_526	SCNN1A	1	Orphapacket_gene_mapping
Orpha_527497	NKX6-2	1	Orphapacket_gene_mapping
Orpha_528	PPARG	1	Orphapacket_gene_mapping
Orpha_528	FOS	1	Orphapacket_gene_mapping
Orpha_52901	FSHB	1	Orphapacket_gene_mapping
Orpha_529665	GPAA1	1	Orphapacket_gene_mapping
Orpha_529962	BPTF	0.2	Orphapacket_gene_mapping
Orpha_529962	PSMD12	0.2	Orphapacket_gene_mapping
Orpha_529965	CHD1	1	Orphapacket_gene_mapping
Orpha_529970	PMFBP1	1	Orphapacket_gene_mapping
Orpha_529970	SUN5	1	Orphapacket_gene_mapping
Orpha_53	CLCN7	1	Orphapacket_gene_mapping
Orpha_530	ECM1	1	Orphapacket_gene_mapping
Orpha_53035	PKHD1	1	Orphapacket_gene_mapping
Orpha_530838	KRT1	1	Orphapacket_gene_mapping
Orpha_531	YWHAE	0.2	Orphapacket_gene_mapping
Orpha_531	PAFAH1B1	0.2	Orphapacket_gene_mapping
Orpha_53271	FGFR3	1	Orphapacket_gene_mapping
Orpha_53351	TAF1	1	Orphapacket_gene_mapping
Orpha_534	OCRL	1	Orphapacket_gene_mapping
Orpha_53583	SLC2A1	1	Orphapacket_gene_mapping
Orpha_536	BANK1	0.6	Orphapacket_gene_mapping
Orpha_536	PXK	0.6	Orphapacket_gene_mapping
Orpha_536	IGHG1	0.4	Orphapacket_gene_mapping
Orpha_536	CTLA4	0.6	Orphapacket_gene_mapping
Orpha_536	TREX1	0.6	Orphapacket_gene_mapping
Orpha_536	HLA-DRB1	0.6	Orphapacket_gene_mapping
Orpha_536	IL10	0.6	Orphapacket_gene_mapping
Orpha_536	MECP2	0.6	Orphapacket_gene_mapping
Orpha_536	FCGR3B	0.6	Orphapacket_gene_mapping
Orpha_536	C4A	0.6	Orphapacket_gene_mapping
Orpha_536	C4B	0.6	Orphapacket_gene_mapping
Orpha_536	CR2	0.6	Orphapacket_gene_mapping
Orpha_536	IRF5	0.6	Orphapacket_gene_mapping
Orpha_536	PDCD1	0.6	Orphapacket_gene_mapping
Orpha_536	PTPN22	0.6	Orphapacket_gene_mapping
Orpha_536	STAT4	0.6	Orphapacket_gene_mapping
Orpha_536	FCGR2B	0.6	Orphapacket_gene_mapping
Orpha_536	DNASE1	0.6	Orphapacket_gene_mapping
Orpha_536	BLK	0.6	Orphapacket_gene_mapping
Orpha_536	ITGAM	0.6	Orphapacket_gene_mapping
Orpha_536	KIAA0319L	0.6	Orphapacket_gene_mapping
Orpha_536	JAZF1	0.6	Orphapacket_gene_mapping
Orpha_536	TNIP1	0.6	Orphapacket_gene_mapping
Orpha_536	TNFAIP3	0.6	Orphapacket_gene_mapping
Orpha_536	UBE2L3	0.6	Orphapacket_gene_mapping
Orpha_536	TNFSF4	0.6	Orphapacket_gene_mapping
Orpha_536	SPP1	0.6	Orphapacket_gene_mapping
Orpha_536	IRAK1	0.6	Orphapacket_gene_mapping
Orpha_536	ETS1	0.6	Orphapacket_gene_mapping
Orpha_536	TLR7	1	Orphapacket_gene_mapping
Orpha_536467	B3GALT6	1	Orphapacket_gene_mapping
Orpha_536516	COL12A1	1	Orphapacket_gene_mapping
Orpha_536532	AEBP1	1	Orphapacket_gene_mapping
Orpha_53693	BCS1L	1	Orphapacket_gene_mapping
Orpha_53697	ANO5	1	Orphapacket_gene_mapping
Orpha_538	TSC1	1	Orphapacket_gene_mapping
Orpha_538	TSC2	1	Orphapacket_gene_mapping
Orpha_538934	XIAP	1	Orphapacket_gene_mapping
Orpha_54	GPR143	1	Orphapacket_gene_mapping
Orpha_540	PRF1	1	Orphapacket_gene_mapping
Orpha_540	STX11	1	Orphapacket_gene_mapping
Orpha_540	UNC13D	1	Orphapacket_gene_mapping
Orpha_540	STXBP2	1	Orphapacket_gene_mapping
Orpha_541423	IARS1	1	Orphapacket_gene_mapping
Orpha_542306	GNB5	1	Orphapacket_gene_mapping
Orpha_542310	SNORD118	1	Orphapacket_gene_mapping
Orpha_543	MYC	0.2	Orphapacket_gene_mapping
Orpha_543470	FDXR	1	Orphapacket_gene_mapping
Orpha_544254	SYNGAP1	1	Orphapacket_gene_mapping
Orpha_544469	PRUNE1	1	Orphapacket_gene_mapping
Orpha_544488	ODC1	1	Orphapacket_gene_mapping
Orpha_544503	RNF13	1	Orphapacket_gene_mapping
Orpha_545	BCL2	0.2	Orphapacket_gene_mapping
Orpha_545	HLA-DRB1	0.6	Orphapacket_gene_mapping
Orpha_545	BCL6	0.2	Orphapacket_gene_mapping
Orpha_545	IGH	0.2	Orphapacket_gene_mapping
Orpha_54595	BRAF	1	Orphapacket_gene_mapping
Orpha_54595	CTNNB1	1	Orphapacket_gene_mapping
Orpha_550	MT-CO1	1	Orphapacket_gene_mapping
Orpha_550	MT-CO2	1	Orphapacket_gene_mapping
Orpha_550	MT-ND1	1	Orphapacket_gene_mapping
Orpha_550	MT-ND4	1	Orphapacket_gene_mapping
Orpha_550	MT-ND5	1	Orphapacket_gene_mapping
Orpha_550	MT-ND6	1	Orphapacket_gene_mapping
Orpha_550	MT-TL1	1	Orphapacket_gene_mapping
Orpha_550	MT-TW	1	Orphapacket_gene_mapping
Orpha_550	MT-TS1	1	Orphapacket_gene_mapping
Orpha_550	MT-TF	1	Orphapacket_gene_mapping
Orpha_551	MT-TP	1	Orphapacket_gene_mapping
Orpha_551	MT-ND5	1	Orphapacket_gene_mapping
Orpha_551	MT-TL1	1	Orphapacket_gene_mapping
Orpha_551	MT-TK	1	Orphapacket_gene_mapping
Orpha_551	MT-TH	1	Orphapacket_gene_mapping
Orpha_551	MT-TS1	1	Orphapacket_gene_mapping
Orpha_551	MT-TF	1	Orphapacket_gene_mapping
Orpha_552	ABCC8	1	Orphapacket_gene_mapping
Orpha_552	CEL	1	Orphapacket_gene_mapping
Orpha_552	GCK	1	Orphapacket_gene_mapping
Orpha_552	HNF4A	1	Orphapacket_gene_mapping
Orpha_552	KCNJ11	1	Orphapacket_gene_mapping
Orpha_552	KLF11	1	Orphapacket_gene_mapping
Orpha_552	NEUROD1	1	Orphapacket_gene_mapping
Orpha_552	PDX1	1	Orphapacket_gene_mapping
Orpha_552	HNF1A	1	Orphapacket_gene_mapping
Orpha_552	INS	1	Orphapacket_gene_mapping
Orpha_552	PAX4	1	Orphapacket_gene_mapping
Orpha_552	BLK	1	Orphapacket_gene_mapping
Orpha_552	APPL1	1	Orphapacket_gene_mapping
Orpha_555877	FLNA	1	Orphapacket_gene_mapping
Orpha_556030	CYP11B2	1	Orphapacket_gene_mapping
Orpha_55654	LSS	1	Orphapacket_gene_mapping
Orpha_55654	LIPH	1	Orphapacket_gene_mapping
Orpha_55654	APCDD1	1	Orphapacket_gene_mapping
Orpha_55654	RPL21	1	Orphapacket_gene_mapping
Orpha_55654	SNRPE	1	Orphapacket_gene_mapping
Orpha_55654	LPAR6	1	Orphapacket_gene_mapping
Orpha_55654	DSG4	1	Orphapacket_gene_mapping
Orpha_556955	CNOT1	1	Orphapacket_gene_mapping
Orpha_557003	PIK3C2A	1	Orphapacket_gene_mapping
Orpha_559	SIL1	1	Orphapacket_gene_mapping
Orpha_56	HGD	1	Orphapacket_gene_mapping
Orpha_560	COL11A1	1	Orphapacket_gene_mapping
Orpha_561	NFIX	1	Orphapacket_gene_mapping
Orpha_562	GNAS	1	Orphapacket_gene_mapping
Orpha_562528	NALCN	1	Orphapacket_gene_mapping
Orpha_56304	SLC26A2	1	Orphapacket_gene_mapping
Orpha_56305	FLNB	1	Orphapacket_gene_mapping
Orpha_563609	VANGL2	0.6	Orphapacket_gene_mapping
Orpha_563609	MTHFR	0.6	Orphapacket_gene_mapping
Orpha_563612	VANGL2	0.6	Orphapacket_gene_mapping
Orpha_563612	MTHFR	0.6	Orphapacket_gene_mapping
Orpha_564	TXNDC15	1	Orphapacket_gene_mapping
Orpha_564	TMEM107	1	Orphapacket_gene_mapping
Orpha_564	TCTN1	1	Orphapacket_gene_mapping
Orpha_564	TMEM237	1	Orphapacket_gene_mapping
Orpha_564	CEP290	1	Orphapacket_gene_mapping
Orpha_564	TMEM67	1	Orphapacket_gene_mapping
Orpha_564	MKS1	1	Orphapacket_gene_mapping
Orpha_564	RPGRIP1L	1	Orphapacket_gene_mapping
Orpha_564	CC2D2A	1	Orphapacket_gene_mapping
Orpha_564	TMEM216	1	Orphapacket_gene_mapping
Orpha_564	TCTN3	1	Orphapacket_gene_mapping
Orpha_564	TCTN2	1	Orphapacket_gene_mapping
Orpha_564	B9D1	1	Orphapacket_gene_mapping
Orpha_564	B9D2	1	Orphapacket_gene_mapping
Orpha_564	TMEM231	1	Orphapacket_gene_mapping
Orpha_564	CSPP1	1	Orphapacket_gene_mapping
Orpha_564178	ATP1A1	1	Orphapacket_gene_mapping
Orpha_565	ATP7A	1	Orphapacket_gene_mapping
Orpha_565612	PNPLA2	1	Orphapacket_gene_mapping
Orpha_565624	GFM2	1	Orphapacket_gene_mapping
Orpha_566243	THRB	1	Orphapacket_gene_mapping
Orpha_567	TBX1	1	Orphapacket_gene_mapping
Orpha_567	TBX1	0.2	Orphapacket_gene_mapping
Orpha_567	ARVCF	0.2	Orphapacket_gene_mapping
Orpha_567	GP1BB	0.2	Orphapacket_gene_mapping
Orpha_567	UFD1	0.2	Orphapacket_gene_mapping
Orpha_567	HIRA	0.2	Orphapacket_gene_mapping
Orpha_567	COMT	0.2	Orphapacket_gene_mapping
Orpha_567	JMJD1C	0.4	Orphapacket_gene_mapping
Orpha_567	RREB1	0.4	Orphapacket_gene_mapping
Orpha_567	SEC24C	0.4	Orphapacket_gene_mapping
Orpha_568	BCOR	1	Orphapacket_gene_mapping
Orpha_568	NAA10	1	Orphapacket_gene_mapping
Orpha_568051	GJC2	1	Orphapacket_gene_mapping
Orpha_569	SCN1A	1	Orphapacket_gene_mapping
Orpha_569	CACNA1A	1	Orphapacket_gene_mapping
Orpha_569	ATP1A2	1	Orphapacket_gene_mapping
Orpha_569	PRRT2	1	Orphapacket_gene_mapping
Orpha_57	ALDOA	1	Orphapacket_gene_mapping
Orpha_570	PLXND1	1	Orphapacket_gene_mapping
Orpha_570	REV3L	1	Orphapacket_gene_mapping
Orpha_570422	GALM	1	Orphapacket_gene_mapping
Orpha_572	RFX5	1	Orphapacket_gene_mapping
Orpha_572	RFXANK	1	Orphapacket_gene_mapping
Orpha_572	RFXAP	1	Orphapacket_gene_mapping
